id,lat,lng,start,end,type,sev
fir_1725483600_00128,-2.724,301.178,1725483600,1728680400,1,1
sto_847490400_00080,15.017,299.796,847490400,847836000,3,2
ear_945036000_00066,-29.986,399.605,945036000,945036000,4,1
flo_1564606800_00095,30.587,249.83,1564606800,1565298000,2,1
ear_1172613600_00067,37.042,151.238,1172613600,1172613600,4,1
flo_871160400_00096,23.811,200.166,871160400,873579600,2,1
sto_1731358800_00081,-18.365,301.009,1731358800,1732482000,3,3
fir_1024434000_00129,-2.2,299.35,1024434000,1025211600,1,2
fir_1592600400_00130,0.054,399.807,1592600400,1594069200,1,2
sto_1381870800_00082,15.61,300.6,1381870800,1382389200,3,1
fir_1345410000_00131,0.047,399.917,1345410000,1349125200,1,2
fir_929480400_00132,-1.174,300.028,929480400,931122000,1,2
fir_1120251600_00133,-5.358,499.409,1120251600,1122584400,1,1
vol_824248800_00045,63.864,-19.726,824248800,824594400,5,1
vol_947887200_00046,13.64,40.666,947887200,955663200,5,1
ear_1466974800_00068,38.036,250.426,1466974800,1466974800,4,3
flo_1628888400_00097,24.508,200.701,1628888400,1630011600,2,2
fir_997563600_00134,-1.191,298.827,997563600,1001192400,1,1
vol_1305579600_00047,19.225,-98.874,1305579600,1309640400,5,1
flo_1246654800_00098,29.712,249.834,1246654800,1248987600,2,2
ear_1503694800_00069,-29.486,399.384,1503694800,1503694800,4,3
fir_1315083600_00135,60.503,600.232,1315083600,1315861200,1,2
flo_1351026000_00099,23.613,199.652,1351026000,1353013200,2,2
dro_1488920400_00017,32.961,299.561,1488920400,1534971600,6,2
flo_1727816400_00100,-8.127,300.096,1727816400,1729458000,2,2
vol_1054501200_00048,35.549,138.95,1054501200,1056229200,5,3
flo_1222462800_00101,32.932,298.971,1222462800,1224363600,2,1
flo_1307134800_00102,49.986,300.111,1307134800,1307566800,2,1
fir_1471381200_00136,37.802,249.813,1471381200,1474837200,1,2
sto_1699650000_00083,21.27,250.256,1699650000,1700514000,3,1
sto_1598907600_00084,21.649,250.256,1598907600,1599426000,3,2
ear_970866000_00070,39.03,199.908,970866000,970866000,4,1
fir_1025211600_00137,0.087,399.962,1025211600,1026334800,1,1
flo_1664830800_00103,39.648,400.734,1664830800,1666731600,2,1
flo_1339966800_00104,-8.064,299.997,1339966800,1340139600,2,3
ear_1071266400_00071,-40.677,201.012,1071266400,1071266400,4,3
ear_1276030800_00072,36.712,250.297,1276030800,1276030800,4,2
dro_1609794000_00018,-32.592,301.399,1609794000,1657573200,6,3
flo_1692738000_00105,-8.279,299.99,1692738000,1694379600,2,2
sto_1758574800_00085,19.299,500.336,1758574800,1759784400,3,1
vol_983743200_00049,35.383,138.815,983743200,991519200,5,3
flo_1665349200_00106,50.12,300.066,1665349200,1667941200,2,2
flo_868395600_00107,24.037,199.111,868395600,870382800,2,1
fir_1023829200_00138,-5.198,500.441,1023829200,1025470800,1,1
fir_1378587600_00139,-1.636,300.148,1378587600,1382216400,1,1
ear_1360533600_00073,39.122,199.67,1360533600,1360533600,4,2
dro_1424988000_00019,32.06,301.04,1424988000,1450648800,6,3
fir_1564002000_00140,0.074,400.061,1564002000,1567026000,1,2
fir_1560373200_00141,59.419,600.38,1560373200,1561410000,1,1
fir_1278018000_00142,-4.6,499.895,1278018000,1279918800,1,1
flo_1318885200_00108,24.444,200.235,1318885200,1319835600,2,2
ear_1557349200_00074,16.954,199.04,1557349200,1557349200,4,1
flo_1155330000_00109,49.974,299.953,1155330000,1157317200,2,2
vol_1739566800_00050,-6.084,105.73,1739566800,1739826000,5,1
sto_1787346000_00086,22.421,249.734,1787346000,1788210000,3,3
flo_1660683600_00110,23.815,200.075,1660683600,1662238800,2,1
flo_1780693200_00111,23.67,200.284,1780693200,1781038800,2,1
ear_1711486800_00075,-4.726,399.278,1711486800,1711486800,4,3
flo_1600635600_00112,23.523,200.616,1600635600,1602795600,2,2
fir_897080400_00143,-0.125,399.983,897080400,897598800,1,1
sto_1479070800_00087,-17.276,301.069,1479070800,1480539600,3,2
flo_1569963600_00113,24.056,200.265,1569963600,1572210000,2,2
fir_1126558800_00144,37.844,250.131,1126558800,1127077200,1,1
sto_1126299600_00088,22.557,250.525,1126299600,1128027600,3,2
vol_836168400_00051,-21.042,55.802,836168400,843944400,5,3
fir_1122152400_00145,38.57,299.759,1122152400,1122670800,1,1
ear_1545944400_00076,36.189,149.636,1545944400,1545944400,4,1
sto_1700514000_00089,14.515,249.417,1700514000,1700859600,3,2
fir_1185051600_00146,38.039,300.755,1185051600,1186952400,1,1
fir_1440277200_00147,37.829,249.86,1440277200,1442178000,1,1
sto_1064264400_00090,15.488,250.84,1064264400,1065387600,3,1
flo_1282683600_00114,31.275,300.533,1282683600,1284066000,2,2
sto_1725829200_00091,20.341,498.869,1725829200,1726434000,3,1
sto_1416866400_00092,14.47,299.455,1416866400,1418680800,3,2
vol_1584392400_00052,35.231,138.976,1584392400,1592168400,5,1
flo_1287262800_00115,39.365,399.832,1287262800,1287781200,2,2
flo_1500930000_00116,24.264,200.652,1500930000,1502744400,2,2
flo_1568235600_00117,39.892,399.877,1568235600,1568754000,2,2
ear_881013600_00077,36.945,150.326,881013600,881013600,4,3
ear_886111200_00078,27.954,299.921,886111200,886111200,4,1
fir_1373662800_00148,38.053,249.896,1373662800,1376946000,1,2
flo_1347397200_00118,-8.287,300.351,1347397200,1348174800,2,1
flo_994107600_00119,30.488,249.281,994107600,995490000,2,2
fir_1499979600_00149,-35.835,399.576,1499979600,1500670800,1,2
ear_1656709200_00079,-41.454,199.924,1656709200,1656709200,4,1
fir_867790800_00150,38.305,299.769,867790800,870642000,1,1
vol_1618261200_00053,35.608,138.792,1618261200,1626037200,5,1
vol_941752800_00054,63.717,-19.755,941752800,946591200,5,3
sto_1632085200_00093,21.404,250.617,1632085200,1632690000,3,2
fir_1063400400_00151,0.067,400.176,1063400400,1063832400,1,1
fir_1433538000_00152,38.143,250.002,1433538000,1434402000,1,1
sto_1316466000_00094,14.49,299.951,1316466000,1316898000,3,2
fir_1536354000_00153,-1.63,299.836,1536354000,1536613200,1,1
flo_1538600400_00120,29.811,250.444,1538600400,1541019600,2,3
fir_1249592400_00154,-2.554,300.859,1249592400,1252616400,1,1
ear_830552400_00080,-4.831,399.046,830552400,830552400,4,2
ear_1742763600_00081,27.792,299.397,1742763600,1742763600,4,2
sto_1257458400_00095,-18.303,299.416,1257458400,1258236000,3,2
sto_1569618000_00096,15.775,250.142,1569618000,1570914000,3,2
fir_1348606800_00155,-35.142,400.614,1348606800,1349816400,1,1
sto_1663275600_00097,15.458,299.275,1663275600,1663707600,3,1
flo_1221858000_00121,23.616,199.758,1221858000,1224018000,2,2
fir_1275858000_00156,37.825,250.125,1275858000,1278622800,1,1
vol_1669064400_00055,35.244,138.439,1669064400,1676840400,5,3
sto_997304400_00098,-18.744,298.793,997304400,997563600,3,1
flo_898117200_00122,29.881,249.564,898117200,900190800,2,1
ear_1140732000_00082,17.278,199.337,1140732000,1140732000,4,2
vol_1537045200_00056,-6.368,105.217,1537045200,1539464400,5,3
fir_1724360400_00157,-4.827,500.478,1724360400,1725829200,1,1
flo_1505768400_00123,30.34,250.375,1505768400,1507150800,2,3
flo_1532552400_00124,31.143,300.306,1532552400,1534539600,2,3
vol_1193173200_00057,35.379,138.855,1193173200,1198702800,5,2
fir_1313096400_00158,0.09,399.934,1313096400,1314133200,1,1
sto_1567890000_00099,21.047,500.495,1567890000,1569445200,3,3
vol_1696107600_00058,31.434,130.859,1696107600,1703883600,5,1
ear_1759525200_00083,38.075,250.519,1759525200,1759525200,4,2
ear_1266876000_00084,-4.248,399.678,1266876000,1266876000,4,2
vol_1543957200_00059,13.478,40.472,1543957200,1550178000,5,3
fir_871419600_00159,37.853,250.012,871419600,874443600,1,1
ear_1471640400_00085,-40.515,200.714,1471640400,1471640400,4,1
sto_1002488400_00100,21.869,250.327,1002488400,1003438800,3,3
vol_1118437200_00060,-1.592,29.249,1118437200,1126213200,5,2
flo_1501102800_00125,29.722,249.534,1501102800,1502830800,2,1
fir_1307307600_00160,-34.852,401.097,1307307600,1308171600,1,1
fir_1124312400_00161,-1.729,300.081,1124312400,1127077200,1,1
fir_1655240400_00162,37.088,301.098,1655240400,1657918800,1,2
fir_1244754000_00163,-5.065,499.461,1244754000,1244926800,1,1
dro_1172095200_00020,-31.799,300.452,1172095200,1205013600,6,2
flo_1469653200_00126,-7.962,300.351,1469653200,1471035600,2,2
ear_1393365600_00086,17.142,199.764,1393365600,1393365600,4,3
fir_1473368400_00164,-35.497,400.471,1473368400,1476738000,1,2
ear_1457820000_00087,16.549,199.956,1457820000,1457820000,4,2
fir_1026507600_00165,-0.096,399.897,1026507600,1027026000,1,2
fir_935096400_00166,60.087,599.015,935096400,935614800,1,1
sto_967755600_00101,22.309,250.473,967755600,968360400,3,2
flo_1378328400_00127,32.722,299.925,1378328400,1379192400,2,2
sto_1255294800_00102,20.213,499.882,1255294800,1257109200,3,2
fir_834958800_00167,37.626,300.335,834958800,836686800,1,1
ear_1793998800_00088,17.388,199.926,1793998800,1793998800,4,3
flo_845067600_00128,24.431,200.558,845067600,847400400,2,1
vol_1734814800_00061,37.693,14.79,1734814800,1742590800,5,3
fir_1628542800_00168,37.668,300.65,1628542800,1631998800,1,2
sto_943048800_00103,14.862,250.647,943048800,944085600,3,1
sto_841784400_00104,22.506,250.9,841784400,843512400,3,2
fir_1029272400_00169,60.409,599.444,1029272400,1032037200,1,1
ear_1287867600_00089,17.066,199.388,1287867600,1287867600,4,1
fir_1724706000_00170,-5.298,500.535,1724706000,1725829200,1,1
fir_1559854800_00171,-1.555,299.724,1559854800,1563829200,1,3
ear_1262210400_00090,36.059,149.547,1262210400,1262210400,4,3
ear_1101679200_00091,36.369,250.409,1101679200,1101679200,4,2
sto_1407877200_00105,15.357,300.103,1407877200,1408827600,3,1
fir_1181250000_00172,37.325,299.524,1181250000,1182114000,1,2
fir_872110800_00173,37.936,250.215,872110800,872456400,1,2
sto_1637701200_00106,15.506,300.417,1637701200,1638910800,3,3
sto_1382043600_00107,15.356,249.544,1382043600,1383512400,3,1
fir_1751490000_00174,-34.884,399.457,1751490000,1754859600,1,1
flo_1214859600_00129,32.082,299.895,1214859600,1216414800,2,2
flo_1662498000_00130,49.929,300.069,1662498000,1664139600,2,2
flo_929566800_00131,49.907,299.932,929566800,930603600,2,1
fir_929739600_00175,-35.857,398.557,929739600,930862800,1,1
flo_1066856400_00132,30.033,250.293,1066856400,1067979600,2,1
vol_933627600_00062,31.664,130.917,933627600,941403600,5,1
flo_876344400_00133,-8.316,300.07,876344400,878418000,2,1
ear_1555794000_00092,38.734,199.793,1555794000,1555794000,4,1
sto_1385244000_00108,19.281,500.424,1385244000,1385935200,3,2
sto_1000760400_00109,15.277,250.371,1000760400,1001278800,3,1
flo_1160514000_00134,39.945,399.813,1160514000,1163106000,2,3
flo_1373662800_00135,-7.95,299.812,1373662800,1375390800,2,2
vol_1382475600_00063,18.944,-98.65,1382475600,1382562000,5,1
dro_1105048800_00021,-19.564,300.38,1105048800,1113343200,6,3
ear_1211058000_00093,-4.413,401.107,1211058000,1211058000,4,3
sto_1098133200_00110,-18.778,298.798,1098133200,1098738000,3,2
fir_904078800_00176,-4.559,500.125,904078800,913410000,1,3
flo_1119560400_00136,-8.146,299.734,1119560400,1121461200,2,1
flo_1246136400_00137,24.684,199.69,1246136400,1247432400,2,2
ear_896994000_00094,-4.711,400.33,896994000,896994000,4,1
sto_1281214800_00111,19.594,500.535,1281214800,1282510800,3,1
ear_1629320400_00095,-29.523,400.625,1629320400,1629320400,4,3
fir_1310763600_00177,60.003,600.57,1310763600,1311541200,1,1
sto_1100124000_00112,-17.739,300.613,1100124000,1100556000,3,1
sto_1187989200_00113,14.768,300.119,1187989200,1189112400,3,2
dro_852588000_00022,-20.29,299.685,852588000,899330400,6,2
sto_1064696400_00114,20.604,500.954,1064696400,1065042000,3,1
fir_1153688400_00178,-5.21,500.485,1153688400,1153861200,1,1
fir_1528837200_00179,38.099,250.022,1528837200,1529701200,1,2
sto_880063200_00115,15.33,300.686,880063200,881013600,3,1
fir_841179600_00180,-0.082,400.147,841179600,841784400,1,2
flo_1697576400_00138,30.011,250.305,1697576400,1699045200,2,3
fir_1124139600_00181,60.109,600.442,1124139600,1127077200,1,1
fir_1087765200_00182,-5.199,500.181,1087765200,1090616400,1,1
flo_1726952400_00139,24.72,200.841,1726952400,1727989200,2,1
ear_1424124000_00096,36.179,149.818,1424124000,1424124000,4,3
flo_1627419600_00140,49.9,300.048,1627419600,1629406800,2,1
sto_1473541200_00116,-17.078,299.818,1473541200,1474146000,3,3
sto_1602622800_00117,15.427,299.47,1602622800,1602882000,3,1
flo_962658000_00141,-8.313,299.672,962658000,963522000,2,3
fir_1058821200_00183,38.046,250.048,1058821200,1062190800,1,2
fir_1185570000_00184,-2.048,300.006,1185570000,1189198800,1,2
flo_1755118800_00142,40.497,400.876,1755118800,1755291600,2,2
sto_1700686800_00118,20.604,498.827,1700686800,1702155600,3,3
flo_1218574800_00143,40.117,399.483,1218574800,1220994000,2,2
ear_880408800_00097,-4.955,399.879,880408800,880408800,4,3
sto_1034629200_00119,14.922,299.975,1034629200,1034974800,3,2
flo_1538686800_00144,31.923,299.823,1538686800,1538946000,2,2
sto_974152800_00120,14.699,300.604,974152800,975880800,3,3
fir_902782800_00185,60.163,600.442,902782800,905374800,1,1
vol_949528800_00064,-21.422,55.856,949528800,952120800,5,3
sto_1442091600_00121,14.968,300.181,1442091600,1443733200,3,2
fir_994366800_00186,-33.901,400.202,994366800,995230800,1,2
fir_991688400_00187,-4.794,499.665,991688400,995230800,1,1
fir_1624136400_00188,-2.512,299.901,1624136400,1627160400,1,2
fir_1433710800_00189,38.063,249.979,1433710800,1437080400,1,1
fir_870469200_00190,0.021,400.135,870469200,871333200,1,1
fir_936565200_00191,38.134,249.908,936565200,938379600,1,3
fir_1790197200_00192,0.069,400.04,1790197200,1791234000,1,2
vol_1356818400_00065,-7.395,110.329,1356818400,1358373600,5,3
ear_1208898000_00098,36.47,248.92,1208898000,1208898000,4,2
fir_1339794000_00193,-34.701,398.797,1339794000,1343336400,1,2
sto_1443992400_00122,14.884,250.637,1443992400,1445806800,3,1
flo_1060203600_00145,-8.095,300.006,1060203600,1062018000,2,1
fir_1251838800_00194,0.107,400.099,1251838800,1255294800,1,1
sto_1129496400_00123,18.855,499.192,1129496400,1129928400,3,1
ear_1625778000_00099,37.475,249.531,1625778000,1625778000,4,2
fir_1624222800_00195,-5.361,499.473,1624222800,1626901200,1,1
fir_1750971600_00196,60.706,600.077,1750971600,1753304400,1,1
sto_1633208400_00124,15.087,249.119,1633208400,1634331600,3,1
fir_1409950800_00197,37.848,300.311,1409950800,1410901200,1,1
ear_865198800_00100,39.129,199.865,865198800,865198800,4,1
vol_1126386000_00066,-1.546,29.531,1126386000,1134162000,5,2
fir_1340658000_00198,-5.308,499.653,1340658000,1346792400,1,3
flo_1596574800_00146,40.259,400.031,1596574800,1597525200,2,2
fir_1212267600_00199,38.07,249.832,1212267600,1214859600,1,2
fir_933454800_00200,-1.805,299.012,933454800,933714000,1,1
flo_1600722000_00147,40.29,400.576,1600722000,1601758800,2,1
fir_1029618000_00201,-4.583,499.428,1029618000,1030222800,1,1
fir_1439845200_00202,0.11,400.031,1439845200,1441573200,1,1
fir_1252184400_00203,60.727,599.065,1252184400,1252702800,1,1
vol_1692824400_00067,46.382,-122.066,1692824400,1700600400,5,2
flo_1600462800_00148,39.655,399.68,1600462800,1602709200,2,1
ear_1732654800_00101,-43.255,199.318,1732654800,1732654800,4,3
fir_1216760400_00204,-35.95,401.218,1216760400,1218834000,1,1
flo_1317157200_00149,31.907,298.925,1317157200,1318280400,2,1
ear_971816400_00102,-30.01,400.141,971816400,971816400,4,2
ear_1699304400_00103,-42.309,199.688,1699304400,1699304400,4,1
flo_1256508000_00150,23.742,200.588,1256508000,1258840800,2,1
sto_1667509200_00125,20.381,498.858,1667509200,1669323600,3,3
flo_907448400_00151,49.891,299.983,907448400,908658000,2,1
sto_1663534800_00126,22.28,249.729,1663534800,1664312400,3,1
sto_1226008800_00127,14.653,299.749,1226008800,1227045600,3,2
vol_1251493200_00068,19.058,-98.362,1251493200,1259269200,5,2
dro_1675285200_00023,-19.557,299.494,1675285200,1694293200,6,3
flo_935787600_00152,50.126,299.844,935787600,936910800,2,1
flo_1254862800_00153,49.971,299.943,1254862800,1256072400,2,1
flo_967410000_00154,39.91,399.357,967410000,968706000,2,1
fir_1246568400_00205,37.179,300.889,1246568400,1250283600,1,2
ear_1423000800_00104,-40.773,200.703,1423000800,1423000800,4,2
flo_1411851600_00155,29.855,249.601,1411851600,1412024400,2,1
sto_1416693600_00128,14.859,250.085,1416693600,1417039200,3,1
sto_1281992400_00129,15.484,299.639,1281992400,1282942800,3,3
fir_1471640400_00206,60.235,600.341,1471640400,1475442000,1,2
flo_1158008400_00156,23.95,200.024,1158008400,1160168400,2,1
ear_1666386000_00105,38.79,200.142,1666386000,1666386000,4,3
sto_1628542800_00130,14.825,299.878,1628542800,1629579600,3,1
fir_1091307600_00207,36.74,300.555,1091307600,1092862800,1,1
sto_1095282000_00131,-17.462,300.414,1095282000,1095973200,3,2
sto_1669323600_00132,15.212,300.649,1669323600,1669928400,3,1
ear_1057179600_00106,35.653,149.436,1057179600,1057179600,4,1
flo_1220994000_00157,-7.83,299.734,1220994000,1222376400,2,1
vol_1372539600_00069,-8.092,112.845,1372539600,1380315600,5,2
fir_1502917200_00208,-2.135,299.495,1502917200,1505077200,1,2
fir_1691701200_00209,38.054,250.209,1691701200,1695330000,1,1
ear_1776286800_00107,39.097,199.921,1776286800,1776286800,4,3
sto_1377118800_00133,20.047,500.481,1377118800,1378242000,3,3
fir_1565298000_00210,59.275,599.176,1565298000,1566594000,1,1
fir_1782162000_00211,38.458,299.765,1782162000,1783371600,1,2
fir_1625346000_00212,37.853,250.072,1625346000,1628542800,1,2
fir_1600808400_00213,60.289,599.117,1600808400,1602363600,1,1
ear_1212958800_00108,17.442,199.41,1212958800,1212958800,4,3
flo_1311109200_00158,23.608,200.586,1311109200,1311454800,2,1
sto_1763845200_00134,15.481,299.581,1763845200,1764363600,3,2
fir_959893200_00214,37.346,300.623,959893200,962658000,1,1
fir_1315861200_00215,-0.061,399.955,1315861200,1318626000,1,1
ear_1796072400_00109,37.103,248.533,1796072400,1796072400,4,3
sto_1191358800_00135,14.736,249.639,1191358800,1191790800,3,1
ear_876085200_00110,39.093,199.765,876085200,876085200,4,3
fir_1727125200_00216,60.714,600.272,1727125200,1727643600,1,1
fir_1629061200_00217,37.025,299.768,1629061200,1629493200,1,1
ear_1300658400_00111,-40.546,198.259,1300658400,1300658400,4,1
fir_1690146000_00218,38.123,299.616,1690146000,1693947600,1,1
vol_847404000_00070,37.877,14.993,847404000,855180000,5,3
fir_1655240400_00219,0.054,399.798,1655240400,1656968400,1,2
ear_1524171600_00112,37.813,248.837,1524171600,1524171600,4,2
fir_1217797200_00220,-35.197,400.959,1217797200,1226523600,1,3
sto_1410382800_00136,19.582,501.257,1410382800,1410728400,3,2
fir_1054760400_00221,-2.176,300.47,1054760400,1057266000,1,1
ear_1509742800_00113,28.42,299.153,1509742800,1509742800,4,1
vol_1409605200_00071,63.712,-19.379,1409605200,1417381200,5,3
sto_1789851600_00137,19.164,499.38,1789851600,1790715600,3,1
sto_1193868000_00138,21.818,250.771,1193868000,1194904800,3,2
fir_1342299600_00222,38.189,250.054,1342299600,1345323600,1,2
sto_1315256400_00139,14.291,249.291,1315256400,1316811600,3,1
fir_1630530000_00223,-0.049,399.879,1630530000,1633986000,1,1
fir_901227600_00224,37.872,250.131,901227600,901918800,1,1
sto_1157317200_00140,22.489,249.669,1157317200,1157835600,3,2
flo_873406800_00159,40.202,400.523,873406800,874875600,2,1
sto_1094850000_00141,19.736,499.017,1094850000,1096059600,3,3
sto_1002488400_00142,15.296,300.607,1002488400,1003870800,3,1
sto_912204000_00143,-17.087,300.203,912204000,913068000,3,1
ear_1215550800_00114,35.802,149.159,1215550800,1215550800,4,1
